24572.000	24912.000	3600.000	0.132	-44236.800	0.000
24588.000	24912.000	3600.000	0.189	-44236.800	0.000
24604.000	24912.000	3600.000	0.266	-44236.800	0.000
24620.000	24912.000	3600.000	0.305	-44236.800	0.000
24636.000	24912.000	3600.000	0.204	-44236.800	0.000
24652.000	24912.000	3600.000	0.114	-44236.800	0.000
24668.000	24912.000	3600.000	0.188	-44236.800	0.000
24684.000	24912.000	3600.000	0.280	-44236.800	0.000
24700.000	24912.000	3600.000	0.295	-44236.800	0.000
24716.000	24912.000	3600.000	0.309	-44236.800	0.000
24732.000	24912.000	3600.000	0.224	-44236.800	0.000
24748.000	24912.000	3600.000	0.111	-44236.800	0.000
24764.000	24912.000	3600.000	0.150	-44236.800	0.000
24780.000	24912.000	3600.000	0.259	-44236.800	0.000
24796.000	24912.000	3600.000	0.199	-44236.800	0.000
24812.000	24912.000	3600.000	0.103	-44236.800	0.000
24828.000	24912.000	3600.000	0.128	-44236.800	0.000
24844.000	24912.000	3600.000	0.132	-44236.800	0.000
24860.000	24912.000	3600.000	0.290	-44236.800	0.000
24876.000	24912.000	3600.000	0.325	-44236.800	0.000
24892.000	24912.000	3600.000	0.248	-44236.800	0.000
24908.000	24912.000	3600.000	0.198	-44236.800	0.000
24924.000	24912.000	3600.000	0.236	-44236.800	0.000
24940.000	24912.000	3600.000	0.161	-44236.800	0.000
24956.000	24912.000	3600.000	0.109	-44236.800	0.000
24972.000	24912.000	3600.000	0.072	-44236.800	0.000
24988.000	24912.000	3600.000	0.056	-44236.800	0.000
24300.000	24928.000	3600.000	0.157	-44236.800	0.000
24316.000	24928.000	3600.000	0.088	-44236.800	0.000
24332.000	24928.000	3600.000	0.103	-44236.800	0.000
24348.000	24928.000	3600.000	0.142	-44236.800	0.000
24364.000	24928.000	3600.000	0.142	-44236.800	0.000
24380.000	24928.000	3600.000	0.215	-44236.800	0.000
24396.000	24928.000	3600.000	0.278	-44236.800	0.000
24412.000	24928.000	3600.000	0.225	-44236.800	0.000
